created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-04-17 17:33:47 UTC,784,873.0,4063.0,1296.0,2.09,25.6,54.77,-449.0,23.39
2018-04-17 17:43:52 UTC,785,2013.0,2923.0,9337.0,1.68,25.28,61.81,-446.0,23.61
2018-04-17 17:53:58 UTC,786,2281.0,2655.0,13229.0,1.6,24.71,62.24,-443.0,23.82
2018-04-17 18:04:03 UTC,787,709.0,4227.0,1211.0,1.93,25.18,63.01,-440.0,23.98
2018-04-17 18:14:18 UTC,788,3012.0,1924.0,31838.0,1.35,24.01,65.1,-440.0,24.2
2018-04-17 18:24:13 UTC,789,3116.0,1820.0,31838.0,1.31,24.25,64.04,-439.0,24.31
2018-04-17 18:34:17 UTC,790,2740.0,2196.0,23891.0,1.35,24.92,64.02,-438.0,24.47
2018-04-17 18:44:28 UTC,791,2740.0,4935.0,847.0,1.85,24.47,64.87,-437.0,24.58
2018-04-17 18:54:26 UTC,792,2918.0,1157.0,-28024.0,0.77,25.11,63.08,-436.0,24.74
2018-04-17 19:04:31 UTC,793,2636.0,1050.0,-31693.0,0.73,24.6,63.5,-436.0,24.85
2018-04-17 19:14:35 UTC,794,2595.0,1029.0,-32177.0,0.98,25.28,61.46,-435.0,24.9
2018-04-17 19:24:39 UTC,795,2158.0,820.0,28064.0,0.65,24.86,60.26,-436.0,25.01
2018-04-17 19:34:41 UTC,796,1794.0,673.0,23409.0,0.58,25.2,59.73,-437.0,25.07
2018-04-17 19:44:44 UTC,797,1615.0,592.0,21198.0,0.53,24.48,61.95,-436.0,25.07
2018-04-17 19:54:46 UTC,798,1479.0,536.0,19469.0,0.48,25.07,60.7,-437.0,25.12
2018-04-17 20:04:49 UTC,799,1383.0,497.0,18243.0,0.47,24.8,62.5,-438.0,25.12
2018-04-17 20:14:51 UTC,800,1374.0,508.0,17996.0,0.44,25.47,60.39,-438.0,25.12
2018-04-17 20:24:53 UTC,801,1240.0,449.0,16326.0,0.43,24.56,60.58,-439.0,25.12
2018-04-17 20:34:55 UTC,802,1180.0,427.0,15539.0,0.39,25.05,59.27,-439.0,25.07
2018-04-17 20:44:57 UTC,803,1148.0,417.0,15103.0,0.37,24.87,61.93,-440.0,25.07
2018-04-17 20:54:58 UTC,804,1149.0,427.0,15029.0,0.37,24.37,62.8,-441.0,25.12
2018-04-17 21:05:01 UTC,805,875.0,328.0,11420.0,0.26,25.13,62.54,-441.0,25.07
2018-04-17 21:15:02 UTC,806,798.0,302.0,10389.0,0.24,24.67,62.73,-442.0,25.07
2018-04-17 21:25:04 UTC,807,706.0,268.0,9184.0,0.2,24.58,63.12,-441.0,25.01
2018-04-17 21:35:05 UTC,808,621.0,235.0,8085.0,0.2,24.41,62.8,-443.0,25.01
2018-04-17 21:45:07 UTC,809,525.0,200.0,6823.0,0.16,23.84,64.71,-441.0,25.01
2018-04-17 21:55:08 UTC,810,457.0,172.0,5958.0,0.12,23.55,65.72,-443.0,24.96
2018-04-17 22:05:09 UTC,811,379.0,150.0,4875.0,0.12,23.92,64.82,-443.0,24.9
2018-04-17 22:15:10 UTC,812,270.0,110.0,3444.0,0.07,23.84,66.09,-443.0,24.9
2018-04-17 22:25:10 UTC,813,201.0,84.0,2545.0,0.08,23.63,67.26,-444.0,24.9
2018-04-17 22:35:11 UTC,814,182.0,75.0,2314.0,0.04,23.48,68.1,-444.0,24.85
2018-04-17 22:45:12 UTC,815,121.0,49.0,1546.0,0.03,24.02,67.22,-445.0,24.85
2018-04-17 22:55:13 UTC,816,60.0,23.0,778.0,-0.01,22.87,70.27,-445.0,24.8
2018-04-17 23:05:13 UTC,817,15.0,4.0,207.0,-0.01,23.92,67.41,-445.0,24.8
2018-04-17 23:15:13 UTC,818,2.0,1.0,24.0,-0.01,24.35,66.29,-445.0,24.74
2018-04-17 23:25:13 UTC,819,0.0,0.0,0.0,0.02,23.6,68.56,-445.0,24.69
2018-04-17 23:35:14 UTC,820,0.0,0.0,0.0,-0.01,24.03,66.7,-446.0,24.69
2018-04-17 23:45:15 UTC,821,0.0,0.0,0.0,0.0,24.43,64.51,-446.0,24.63
2018-04-17 23:55:14 UTC,822,0.0,0.0,0.0,-0.04,24.28,64.52,-446.0,24.63
2018-04-18 00:05:17 UTC,823,0.0,0.0,0.0,0.0,23.87,66.0,-447.0,24.63
2018-04-18 00:15:15 UTC,824,0.0,0.0,0.0,0.0,24.11,65.22,-447.0,24.58
2018-04-18 00:25:16 UTC,825,0.0,0.0,0.0,0.0,23.9,65.12,-447.0,24.53
2018-04-18 00:35:15 UTC,826,0.0,0.0,0.0,-0.04,23.67,65.08,-447.0,24.53
2018-04-18 00:45:16 UTC,827,0.0,0.0,0.0,-0.01,23.7,65.05,-447.0,24.47
2018-04-18 00:55:15 UTC,828,0.0,0.0,0.0,0.0,23.6,64.82,-448.0,24.47
2018-04-18 01:05:16 UTC,829,0.0,0.0,0.0,0.0,23.41,64.81,-449.0,24.42
2018-04-18 01:15:16 UTC,830,0.0,0.0,0.0,0.0,23.04,66.05,-449.0,24.42
2018-04-18 01:25:16 UTC,831,0.0,0.0,0.0,0.03,23.2,65.9,-449.0,24.36
2018-04-18 01:35:16 UTC,832,0.0,0.0,0.0,0.0,23.09,65.49,-449.0,24.36
2018-04-18 01:45:16 UTC,833,0.0,0.0,0.0,0.0,23.12,65.61,-449.0,24.31
2018-04-18 01:55:17 UTC,834,0.0,0.0,0.0,0.0,22.91,65.34,-450.0,24.26
2018-04-18 02:05:16 UTC,835,0.0,0.0,0.0,0.0,23.28,64.42,-450.0,24.26
2018-04-18 02:15:18 UTC,836,0.0,0.0,0.0,0.0,23.05,64.44,-451.0,24.2
2018-04-18 02:25:16 UTC,837,0.0,0.0,0.0,0.0,22.87,64.71,-451.0,24.2
2018-04-18 02:35:16 UTC,838,0.0,0.0,0.0,0.0,23.68,62.54,-451.0,24.15
2018-04-18 02:45:16 UTC,839,0.0,0.0,0.0,0.0,23.31,63.1,-452.0,24.15
2018-04-18 02:55:16 UTC,840,0.0,0.0,0.0,0.0,23.19,63.88,-451.0,24.09
2018-04-18 03:05:16 UTC,841,0.0,0.0,0.0,0.0,23.05,64.34,-451.0,24.04
2018-04-18 03:15:16 UTC,842,0.0,0.0,0.0,0.0,23.04,64.22,-452.0,24.04
2018-04-18 03:25:16 UTC,843,0.0,0.0,0.0,0.0,23.52,62.3,-452.0,23.98
2018-04-18 03:35:15 UTC,844,0.0,0.0,0.0,0.0,23.17,62.7,-453.0,23.98
2018-04-18 03:45:15 UTC,845,0.0,0.0,0.0,0.0,22.97,63.41,-453.0,23.93
2018-04-18 03:55:15 UTC,846,0.0,0.0,0.0,0.0,22.73,63.79,-453.0,23.93
2018-04-18 04:05:14 UTC,847,0.0,0.0,0.0,0.0,22.42,64.13,-453.0,23.88
2018-04-18 04:15:15 UTC,848,0.0,0.0,0.0,0.0,22.26,63.65,-454.0,23.88
2018-04-18 04:25:14 UTC,849,0.0,0.0,0.0,0.01,22.28,62.48,-454.0,23.82
2018-04-18 04:35:14 UTC,850,0.0,0.0,0.0,0.0,23.16,60.33,-454.0,23.77
2018-04-18 04:45:14 UTC,851,0.0,0.0,0.0,0.0,22.42,61.94,-454.0,23.77
2018-04-18 04:55:13 UTC,852,0.0,0.0,0.0,0.0,22.44,63.22,-455.0,23.71
2018-04-18 05:05:13 UTC,853,0.0,0.0,0.0,0.0,22.35,62.61,-455.0,23.71
2018-04-18 05:15:13 UTC,854,0.0,0.0,0.0,0.0,22.7,62.09,-455.0,23.66
2018-04-18 05:25:12 UTC,855,0.0,0.0,0.0,0.0,22.29,62.88,-456.0,23.66
2018-04-18 05:35:12 UTC,856,0.0,0.0,0.0,0.0,22.33,62.48,-456.0,23.61
2018-04-18 05:45:12 UTC,857,0.0,0.0,0.0,0.0,22.17,62.02,-456.0,23.61
2018-04-18 05:55:12 UTC,858,0.0,0.0,0.0,0.0,22.41,61.14,-456.0,23.55
2018-04-18 06:05:12 UTC,859,0.0,0.0,0.0,0.0,22.4,61.25,-457.0,23.55
2018-04-18 06:15:11 UTC,860,0.0,0.0,0.0,0.0,22.32,60.9,-456.0,23.5
2018-04-18 06:25:15 UTC,861,0.0,0.0,0.0,0.0,22.49,60.49,-457.0,23.44
2018-04-18 06:35:10 UTC,862,0.0,0.0,0.0,0.0,22.29,60.77,-457.0,23.44
2018-04-18 06:45:10 UTC,863,0.0,0.0,0.0,0.0,22.35,60.93,-457.0,23.39
2018-04-18 06:55:10 UTC,864,0.0,0.0,0.0,0.0,22.48,63.84,-457.0,23.39
2018-04-18 07:05:09 UTC,865,0.0,0.0,0.0,0.0,22.87,62.3,-457.0,23.39
2018-04-18 07:15:09 UTC,866,0.0,0.0,0.0,0.0,22.59,62.1,-457.0,23.39
2018-04-18 07:25:09 UTC,867,0.0,0.0,0.0,0.0,22.6,61.67,-457.0,23.34
2018-04-18 07:35:08 UTC,868,0.0,0.0,0.0,-0.01,22.25,61.73,-457.0,23.34
2018-04-18 07:45:08 UTC,869,0.0,0.0,0.0,0.0,22.08,62.89,-458.0,23.28
2018-04-18 07:55:08 UTC,870,0.0,0.0,0.0,0.0,22.2,62.43,-458.0,23.28
2018-04-18 08:05:10 UTC,871,0.0,0.0,0.0,0.02,22.24,62.53,-458.0,23.28
2018-04-18 08:15:07 UTC,872,0.0,0.0,0.0,-0.07,22.19,62.18,-458.0,23.23
